"id","label","location","sentiment_score","followers_count"
"x1206533161","FlLgar",,3,1392
"x430630320","_AnthoNoir_",,3,1397
"x1278889999","sardine94",,3,1427
"x1170664532076720128","nouvelles2025",,17,1765
"x398619759","ramina63",,3,1515
"x1255908980523745281","rifain_nouvelle",,-5,1677
"x147192304","PiotrSzut",,3,1549
"x871315849306673152","CharlottedeFr",,4,1593
"x1096067282","DocteurBobo",,3,1610
"x1201078998828232705","TradingPassion",,3,1697
"x3833295322","mariececileker1",,5,1702
"x1381367533","Enfantdabord2",,11,1749
"x1154825095598301184","BirdingBrussels",,2,1764
"x62869725","cfhinor",,6,1850
"x2815008193","Titiart1",,3,1926
"x552803622","algeriades",,3,1979
"x1281278365341757445","ComploTisss",,2,1979
"x91744186","desinfos",,7,1980
"x601548216","jcrisantoas",,3,1987
"x1344042734387154945","lephenix555",,4,2009
"x810452789621035008","Pale_rider796",,6,1999
"x1241069201781141505","NoAlternative20",,5,2046
"x48728669","velleda35",,3,2048
"x1333318970217172993","dreslincourt",,-1,2078
"x1210346707","diane_audy",,4,2101
"x1640054216","Revolte_Fiscale",,-1,2169
"x1052273048567537664","videotouit1",,2,2333
"x385390576","BertilleBayart",,0,2502
"x2297498953","syndrael1",,3,2560
"x132139251","Benoitjack",,3,2671
"x4368989483","KineMeuh",,6,2691
"x579211345","ICH8412",,4,2771
"x1251699848","PaulMaxit",,3,2754
"x493425739","natechonchon",,3,2761
"x3346894551","philppechopin",,0,2919
"x4322438135","DOMINIQUEJAMAIS",,8,3084
"x154138815","janfygautier",,6,3120
"x212169372","EchosEntreprise",,3,3114
"x605249947","Max__lib",,3,3380
"x1239667542144229376","ADuferret",,6,3880
"x708216174505500672","madicke4nd",,1,3673
"x825708230710005760","Foxalfa91",,3,3736
"x870698591450353664","DianeDelavallee",,-3,3979
"x336196798","NinaBergamote",,3,4191
"x1179488107","Erwan_Lecomte",,8,4229
"x2188304664","GARCIAJacqueli2",,3,4269
"x1323747268013527041","NicolasPichot6",,12,4839
"x1116352362","Linternee",,3,4563
"x721854662","ionpapy",,3,4655
"x829606920281534464","chireillevlm",,3,4721
"x702814881423212544","dc_morel",,7,4776
"x393392651","laetitiakrupa",,3,5214
"x3374470083","MauvaisCoton",,3,5216
"x1333713652969598976","LeMediaEn442",,8,7175
"x1307158239595974656","gDesFaits",,4,5893
"x17632091","davidrieff",,3,6105
"x2912677426","ALERTES_INFO",,8,6289
"x155629337","CTrivalle",,10,6347
"x636045310","kyia004",,3,6377
"x3762539963","RTLPolitique",,3,6515
"x3104470654","vieuxaidara",,7,6775
"x1311715074965483520","annonces_covid",,3,8249
"x3911929295","DrGroquik",,5,7432
"x299018689","Nniina_",,3,8250
"x2449906448","LeParisien_Eco",,5,8577
"x2874068475","la_chouet",,4,8833
"x1144151008890773505","Steve_Tiger1",,5,9514
"x121483077","RadioScoopInfos",,3,10086
"x560265542","diogene2607",,3,10602
"x1200427543561723904","GeneviveCaron18",,2,12587
"x1336381549374267393","ScienceUpFirst",,-2,12976
"x604704562","bonsoirmichel",,10,13240
"x731303736","Marguerite_CAQ",,6,13521
"x79131899","DrGomi",,3,17718
"x457424748","a2linefrancois",,3,21058
"x4339979902","HugoDecrypte",,-1,24767
"x782667979741814784","Sime0nStylites",,3,25859
"x14514457","Ecolo",,3,28513
"x33459117","Boursorama",,7,41291
"x2400052052","AgnesRunacher",,3,43838
"x868939398624272385","DEFAKATOR_Off",,3,71643
"x133752184","JoseeLegault",,3,79086
"x3390775469","TF1LeJT",,20,98083
"x1327775185","PierreABISAAB",,3,96921
"x1060985884047216640","EcomnewsAfrique",,7,105890
"x1348702836868182017","MyriamVenton",,2,0
"x1072625915316895746","a42zalvbb981084",,2,0
"x1330062969112326144","DonYam72258882",,2,0
"x1311633996565098498","hulla38789887",,3,0
"x824020936135507973","foxrigolo",,1,0
"x1203318163741585409","RMechoui",,4,0
"x1351490243510337536","Ripley134611",,2,0
"x1035410276701667328","zerealQ",,2,0
"x851527941238423554","NalaBELLEMAISON",,2,0
"x1346528617560477698","Rzir8394535",,2,0
"x2845631970","Mesrine76",,4,0
"x1251822716849729538","valo_marco",,3,0
"x1020332812321292289","JigueLionel",,2,0
"x1354124124742963203","80803deces",,2,0
"x1345889371711561728","Mugiwara1013",,1,0
"x1342557173549834246","ancion_arthur",,2,1
"x1339549100925173760","32Fennec",,1,1
"x1156668590218764288","fayce08598450",,2,0
"x1355774070407749632","ZoMichel16",,2,0
"x1358369483711279104","lbin54323857",,-1,0
"x1360284411644809218","andre_mainguy",,2,0
"x1089987542823387138","khalid37029567",,2,0
"x1357427491409965060","masque_e",,12,0
"x1245447899611267074","wilboir",,3,0
"x1342818440562814976","OlivierDuclos3",,2,0
"x1355473021184651270","bi_bisch",,2,0
"x955162637872041989","NBirdy2",,2,0
"x1314854890821365760","JB7510",,2,0
"x1255784555858087936","viaouest_fr",,2,0
"x1084533289673785345","AlegretJean",,2,0
"x1368294670162354187","DadyRabi",,2,0
"x1368631003560968195","capucin72875406",,2,0
"x1245312986681573376","YoshYoshYosh1",,2,0
"x1323246419596218369","Popeye553",,3,2
"x1339255584839905281","JosephZaken",,1,1
"x1276263918810411010","FritzHelmut3",,4,1
"x1344347890987184133","RageLola",,2,1
"x1244705216244695045","BCorrain",,2,1
"x1335312249028751360","equatrim",,1,1
"x1346951007792611330","Kk16527953",,2,1
"x1326663451318554624","kosmonologic",,2,1
"x1329071369267548161","t7r4n0s",,2,1
"x1357424406226690048","DelfTutu",,2,1
"x439344679","langlois49",,3,1
"x1354833180734451716","merwan69947610",,2,1
"x1348144795823308801","Lefebvr83982052",,2,1
"x1349623633757540357","alain_lefloch",,2,1
"x1139956877373181952","JJoueux",,2,1
"x2230752490","AridjisL",,2,1
"x1301807009696604160","MistrotPierre",,2,1
"x1318981004627947523","Mariann61999248",,-8,1
"x1244948125158178816","SaxoSaxo7",,2,1
"x1117527553240182784","melanie52658712",,2,1
"x869498305184706560","krank9999",,1,1
"x465505669","alainchapdelain",,4,1
"x1362198900963213317","omnes94",,2,1
"x853504799681261569","syribou",,4,1
"x1349690777295839233","stephan52776076",,4,1
"x1316371542549426176","maymard_charles",,2,1
"x1333380358067417097","Philipp18404021",,2,1
"x1233897445618311169","ChambeauPatrick",,2,1
"x1346361810576879617","CordierPascal7",,2,1
"x1347436062008860672","JulesBaia",,2,1
"x1338511662253535233","roselis26653435",,2,2
"x1296764496145526785","Benalla52913599",,2,2
"x1350797402966519809","LuBreizh",,4,10
"x1315983200230006784","PV27840640",,2,2
"x1354521847342182406","noctuath",,2,2
"x4037586376","a_kathis",,2,2
"x815970405496262656","AnkatPop",,2,2
"x1299432753805565953","AbbasNasr19",,2,2
"x1330823275304398849","guedj_norbert",,2,2
"x1193516947016765440","loulou86252139",,2,2
"x815286761672818688","MDO_1981",,2,2
"x861959560076173314","gerkar85",,2,2
"x4234872375","NicolasAublanc",,2,2
"x1362451543434362885","HarveyS93649363",,2,2
"x1364568927972577280","CritiqueIl",,2,2
"x1321278092405596161","Willpen30820574",,2,2
"x946304964","teletabbe",,2,2
"x773647276006895616","SergeMezou",,2,2
"x1315293426951258114","JustinPetitvair",,2,2
"x1323719971487305734","CarvalhoAnas1",,2,2
"x1321556553112178688","RabierKsenia",,0,2
"x1307780843616833536","LB80403838",,2,3
"x1265393290683310080","Wahed35536951",,5,9
"x1323585413823537152","cousin_esteban",,4,4
"x728910639033405440","leonmrnt",,2,3
"x1341780995599687680","Ptipti07113748",,-5,9
"x1324721462209634305","HauxPrune",,-2,11
"x1315611542268805121","DomieAM06",,2,3
"x1353258964373430274","kermerc",,1,4
"x1075973874314035201","soule_sama",,2,3
"x1320393900507484160","quebecrefugee2",,3,3
"x2945000369","olizako",,2,3
"x1355675677320732672","J92Jean",,3,3
"x1022936297286131712","SylvieL36167532",,2,3
"x1179696476575928321","YvesChanel3",,2,3
"x1114826407094435840","sm_natbio",,2,3
"x1141435752691175424","StephaneLavign4",,2,3
"x1271873795276636161","JeanFestraets",,2,3
"x1195976584173363200","lantier1911",,2,3
"x1349679612620627971","Chaostao1",,2,3
"x3028730429","YaRienQuiRentre",,3,3
"x1090868776306913280","Zem46393536",,2,3
"x832692211112255488","RayDeverss",,4,4
"x1246702935297458176","BBaveux",,2,4
"x1338643223741411332","TIQUETJEAN1",,2,4
"x1625538247","kikouyou78",,2,4
"x1050120015691825154","Lealea45231099",,2,4
"x939570424295411712","mahboul77",,3,4
"x1318059656464531456","djelal57516354",,2,4
"x1320136236481368064","JacobDominique9",,2,4
"x2273820544","drwalid87",,2,4
"x1352306710413795357","Pacha13333461",,2,4
"x1322824818727751681","gegejayjay30",,4,4
"x1123498721935753216","MALECOTDaniell1",,2,4
"x797926897615327232","Giusepp91030755",,2,4
"x856202880877031424","mousquitop",,2,4
"x774134664030064640","Benjamin020977",,2,4
"x1282219005588242432","SamirEl47027289",,2,5
"x1302562893146226689","AigleMichel3",,9,5
"x1345961938774327296","ThePatriot_ca",,2,8
"x1261617776852156416","KifarangaC",,2,5
"x1325206009862746112","EdmeRobert",,2,5
"x1243584419417522176","VIEIRARODRIGUE4",,3,5
"x409465875","garom_fr",,4,6
"x1320688195974107137","GalanSerge",,2,5
"x1321580873192529923","MazelaygueV",,2,6
"x1350847986474119170","__flyingwords__",,2,5
"x2766633149","Al_Milie",,2,5
"x1275772929259814913","EtaCarinides",,2,5
"x93237361","momo7700",,2,5
"x1298074859826601985","mtl_ze",,1,6
"x742271753368576000","skyis0ver",,2,6
"x1326167458982531080","Tiphain55808686",,7,16
"x2952426821","axismedias",,2,6
"x1280998710974074881","AdrianiArcade",,2,6
"x1301894460083707904","NuezMichal1",,4,7
"x1348310323170865156","rien_toutou",,0,6
"x1349777274606936065","marcdur24067829",,-7,6
"x843221609225830400","montois1993",,2,6
"x1358062282308214784","Frangip03691480",,1,7
"x1355566610002620422","QuiberOM",,2,6
"x1404812100","gmpolitique",,2,6
"x1367152657333428230","GarveyYusuf",,2,6
"x1343649660699881483","marie_mahaux",,2,6
"x2978299665","TBrenet",,2,6
"x468862155","saeba87",,2,7
"x1338612358915166212","DominicMiannay",,2,27
"x1246734583","gedinode",,2,7
"x2821759824","TrudelKev",,2,7
"x1331378713372602370","NightAuditor7",,2,7
"x2309079703","venderotteherma",,-2,7
"x556832418","DidierRadigue",,2,7
"x1302955496018771969","TonyAmodio4",,2,11
"x1309853546158923776","M65177127",,2,7
"x1309908161231548422","twittos311",,2,7
"x1303973818231382016","PDutral",,5,7
"x16600674","apyroman",,2,7
"x1289960366747856899","LavoieRobin1",,2,7
"x1324307559860359171","GoudesOlympe",,2,7
"x1359459923122348035","MaryMaMum",,2,7
"x1343857378039640064","VesicPhilippe",,1,7
"x1286728006845837316","yette2607",,3,7
"x1271044182724022274","Hb9492",,2,7
"x1354561559692009479","Karl58221723",,2,7
"x1338532931233570819","KBoutcheur",,2,8
"x4528035976","MaharbaCaribean",,2,8
"x1102831735","jschwing2",,2,8
"x4866109552","jef13000",,4,8
"x1188601436566937600","khalilabderrah5",,2,8
"x1351578688731623431","bouceaup",,-2,8
"x2322088488","Rojor1Rojor",,0,8
"x1184375147249176576","Mamita11692008",,2,8
"x1306940215584608260","EmmeLouis",,4,8
"x1174206688997650433","LecolePierre",,2,8
"x1319713114154295302","MarieTrusch",,2,9
"x1138588219677773831","JeanRetr",,3,9
"x1354771835368439808","VidemusZ",,2,12
"x2942072734","josef_wettstein",,2,9
"x983790074218283008","IDEPSY59",,2,9
"x1194913879","Sindy0580",,2,9
"x1031129323300900866","JulienLimousi",,2,9
"x391389951","beseax",,2,10
"x1311399658275700737","JeanChr56764611",,2,10
"x1285551019980619776","Moune132",,2,10
"x1143708172642914305","mcguireseth21",,2,10
"x1290318568882671616","mer_plage",,2,10
"x1246862151471562758","Martine3m1",,2,10
"x533628270","mondoumichel1",,2,10
"x1239048638","AudreyChenu",,2,10
"x418995360","LaDanet",,2,10
"x1269951197957558273","Mendes50145887",,2,10
"x1050121156886519808","Sam26449839",,0,10
"x1278718087144095744","Themtta1",,3,11
"x434531866","wataproof",,2,11
"x1275438044443742215","lepertinentoff",,2,11
"x1335501755329753088","SLoosin",,2,11
"x1347961948965658629","TradingAlf",,2,11
"x3047988436","GalloAlain",,-8,11
"x1266970962114883584","Controlaltsupr1",,2,11
"x2880710297","DomdvlDv",,2,11
"x4189125729","ingenieurEL",,2,11
"x1341122945377308674","JacquesADI10",,-5,22
"x1197873745626587142","korps_k",,2,12
"x1317159169296879618","Samanth47124682",,2,12
"x3297210674","BnnCam",,2,12
"x1331645418338283521","xaviermasse5",,2,12
"x1356280670998433792","Alinaal64526426",,7,16
"x960041408","Tytax34",,2,12
"x1272109926144446464","carolinebelan13",,2,12
"x877985850","mamzelle_za",,2,12
"x1191690756899164161","ZurillaK",,2,12
"x1323980132114173957","Jonatha52120553",,2,12
"x220678323","LeSh0lVa",,0,12
"x1325350887636791301","Bonobo45316509",,3,14
"x560277410","astonmart76",,3,13
"x1322209229495767040","Diana50742191",,2,13
"x2515746116","LucieBelanger2",,2,13
"x1242053856487448577","jokerdu67stras",,4,13
"x1352061438781779970","nebelwelkins",,0,25
"x1318666827304751105","sebbab18",,2,14
"x1216030534486446087","thefoxwithglas1",,2,14
"x1329376552635797506","basquinguillau2",,2,14
"x1238882066529484803","SiBete75",,2,14
"x1107348793475977218","StarCri78925504",,3,14
"x1343173346700242944","Cryptojunior8",,2,14
"x1199536036201844742","PatriceMori",,2,14
"x1278643143479607297","CelloImmonde",,3,18
"x970330863069286400","VAgstnho",,2,15
"x261252643","christophebou",,4,17
"x821391518317641730","Bruygis",,3,15
"x4897569107","cb_renard",,2,15
"x1240623110426157059","oscarserra17",,2,15
"x1194581910531592196","PhilippeGRANGI1",,2,15
"x1172788116555481088","DBelmomdo",,-3,16
"x1348707219240603649","DBoumendil",,2,16
"x1052223188","coore04",,1,16
"x861618942","Nanj31L",,2,16
"x3039138849","manu4440",,3,16
"x1160997874991337472","ClmntGdt",,3,16
"x2793834459","gardendwarf",,2,16
"x2994201148","Brennus_fr",,12,17
"x931157677530591232","pergrandis",,2,16
"x193063450","TiBouc24",,3,16
"x1557685632","Akavire1",,2,17
"x948491304","maximemunoz",,2,17
"x1245236944214396928","RudigerImelda",,2,17
"x1314724994069430291","BolbBilal",,2,17
"x722002107814060032","EricLeunis",,4,18
"x1229397285387358208","JauraiO",,2,17
"x503321708","CommentsNews",,2,17
"x3514795156","Jonasricin",,-3,39
"x834091377034158080","bravowhiskey337",,1,18
"x1464429457","odontoglossum07",,3,18
"x373306811","BernarLang",,2,18
"x199182216","kben19",,2,18
"x42412398","Beuwa",,2,18
"x493477367","joulaudl",,4,31
"x1143436772870938624","foledire",,2,19
"x1243125879032754176","Jul32381001",,2,19
"x1283090585960828929","Annonym82162933",,2,19
"x767113721302908928","MaelaArBad",,2,19
"x1251443806467227648","WEBEREric96",,2,19
"x1130910428","Tortuegeniale64",,3,19
"x102038306","bene976",,3,19
"x1295693729777541121","EmmanuelBalan6",,3,22
"x1314971350621196289","ChristThierry4",,2,20
"x1180471131238739969","JuliaPezon",,2,20
"x760368027091214336","MouradiToybou",,2,21
"x1332059903175880705","Ze_Iceman",,2,21
"x702919454494171136","LHC_21",,2,21
"x1310566276650225669","Marguer93576486",,2,21
"x871667124544163840","Maelle5182",,3,34
"x1316813427608825858","FrancoisSallat",,-3,21
"x1269572901596016640","GeyraldS",,3,21
"x1253726622987030529","BEBE21TT",,2,22
"x1241362587956191238","erwann21156077",,2,22
"x1127373498","acbardstephane",,2,22
"x2976948437","arnaudhuguel",,2,23
"x1345459841825964033","FontesLaurent",,2,23
"x1355101000089137156","RoyerGeorges4",,-6,23
"x914765962846654464","GaillardThierr4",,-6,44
"x3053823556","soizic60",,3,24
"x1349018547947712527","Ad75P",,2,24
"x1241605604852015104","Eco34358111",,2,24
"x980380235232313346","Jocelyn74810103",,2,24
"x1247546835725664262","LaurentPerri",,2,24
"x1030178451809071104","Cucu_Leana",,2,25
"x572127575","eglem1",,2,25
"x1317084450057015296","FioreDi31501719",,2,25
"x455795976","RomainGourou",,2,26
"x838448682764746753","pot_au_lait",,-9,80
"x1242931979634593795","ANALYSE30888310",,-5,26
"x1348293422566821891","Dan50271803",,-4,38
"x4737574822","ithaitmelloul",,2,26
"x1381438338","ludo007x1",,2,26
"x925058352182366210","Anna_C_moi",,2,26
"x1337082208293621762","tatdeDroit4",,2,26
"x1242043391673880578","Stella06981",,2,27
"x952569214333747202","JMarcVX",,2,27
"x2388759696","emi3113",,2,27
"x46863786","AlxAlAbC",,4,28
"x1308966125879820289","KayakBouillant",,2,28
"x1277525786031992832","Naelyu1",,3,28
"x965688279239741442","Mariesicahe",,2,28
"x2532490605","Cptcalin",,2,28
"x1331376389136797697","coq_light",,2,32
"x1245363797046460416","Kalou_tw",,2,29
"x1110129095369781248","Fabrice50687716",,3,29
"x2535252704","Dgkickass",,6,30
"x1214706721593184256","Jeremy61549833",,5,29
"x1243167998355148800","fopa_etienne",,2,30
"x963727459098251264","TJungas",,2,30
"x1323676034282246145","IsallGod",,-9,34
"x1350090949620355073","JeanLacaze1",,18,33
"x830720183991930880","pdmprep71",,2,31
"x957792173147090944","011001001001a",,3,31
"x1318103441655386112","PaeoniaG",,2,31
"x1248296554492047360","PerezArturo3",,-2,32
"x1359037268539944962","CagnoliMh",,2,31
"x1181987784","mhd_rdz",,2,32
"x1006568125192658946","CitadinLe",,2,34
"x1314988841942614019","BracoudP",,1,32
"x1295045776893251588","ZAlphagirl",,2,32
"x705456045792088064","LeschampsLimier",,2,33
"x4848662403","FredRev31",,4,33
"x971425708747755521","maxime66170",,2,33
"x878939335940333569","remiDeSucy",,2,33
"x160626798","zevinci",,2,34
"x1303705329524518915","LerouxEmma10",,2,34
"x1327209444254633984","Kaffe78355322",,-1,46
"x1191089906388480000","woodchuckblaise",,2,34
"x1214629965574103042","Poppy34145825",,-5,34
"x990593918474555393","Eugnvarl1",,3,38
"x930138565379608577","Marguer33725269",,2,35
"x966758828493688832","PauldeMaisonneu",,3,35
"x1329750727095414785","Soyons__Clairs",,4,63
"x1172114607735017472","gustave213",,1,36
"x2572814002","DebaetsRoberte",,2,36
"x572860113","Orsey44",,3,37
"x2858703677","toomss34",,10,126
"x1063614444041732096","MarkAnt50295426",,2,37
"x56078706","guizmofr",,4,38
"x1317720956824072192","FranaisEnDange1",,4,38
"x1329300152746696704","m1ttywalter",,4,68
"x1123469203","HotmSandy",,4,39
"x583775576","tresdesappointe",,2,40
"x1305965274340958214","HPtD8scKRQ4SZkB",,2,40
"x972075848","hmbuttery",,2,40
"x119848488","bob094",,2,40
"x937758107022843904","Anais5519",,3,40
"x1364839945525936128","clugny2",,4,40
"x1289829148823822336","stme17602766",,-5,40
"x4858396798","johnmcgouillou",,2,40
"x1245792726035152897","FabriceRivet",,-1,52
"x1263269054258851840","kolo06019979",,-19,47
"x1250198292987875329","annari_dia",,2,41
"x628679608","lavojo50",,2,41
"x1090019799160291333","Clydie_Boy",,2,42
"x1075496572757131264","IbnAhmedIbnAli1",,3,43
"x2256692764","PetitdPetite",,3,43
"x1356666086188584962","DupontEnver",,2,43
"x1327325188669796352","Moltes15",,3,48
"x923834215","_francoislandry",,2,43
"x352617008","indeedeuro",,2,43
"x1350881433057976322","LYC_podcast",,2,44
"x3380763171","Queillestvivant",,-1,48
"x1331960890435002381","ChristineGiriat",,5,53
"x432696814","nico_Beaudoin",,2,44
"x1315375286934999040","CovidDebunk",,4,44
"x1310931545562198016","Piou65",,4,44
"x1153322190110167042","tibalooo",,2,44
"x307939207","LesYeuxDuZebre",,1,54
"x1349100848459214850","v_cantacuzene",,2,45
"x722974542","c_stegen",,2,45
"x2585597456","danfrem17",,2,45
"x733594800537001985","MartialWilmouth",,3,46
"x2822128565","Malaguena50",,3,46
"x989559959179485184","giallops",,2,46
"x1216792696947400704","olivier_power",,2,46
"x845161416","Eboujenah",,2,46
"x1149444954197909504","KeouTed",,2,46
"x1026815161846378497","LaiT_EaUZ",,2,48
"x1356528751","danifav",,2,48
"x1143530797653250049","Eric63x",,2,48
"x1282511050714349575","CapdetEve",,3,62
"x1175330006","58320545",,2,49
"x1327604594231439364","cecile_open",,2,50
"x75753316","coronius",,2,50
"x2976597005","lacsap7591",,2,50
"x2975094700","zedd230",,2,50
"x1313914493362151424","deschambelle",,2,50
"x265966955","elsa_marsan",,2,50
"x943209304131276802","Aubher",,2,51
"x50013213","yamsala",,2,51
"x1292066359250165760","MarmotteTetue",,0,51
"x241046150","marieficha",,3,53
"x1279319486","enzo2110",,-12,53
"x1325311791472275457","Viv94161093",,2,53
"x1315093688389971968","marymaribelle",,-4,111
"x1111722059472793601","OlvYllan",,4,55
"x2502889374","TibbohTranquil",,1,61
"x1326181186109136898","MichelL87691288",,-3,56
"x1333905753963421704","EscorpionMata",,2,56
"x1339689862451097602","stevenQuint1",,-21,61
"x849738354795139072","Poggi1917",,2,57
"x1097085541940686848","CaroleMetral",,0,69
"x295315939","800tiger69",,2,58
"x1197535419564466180","Almaric5",,2,59
"x50782681","kebabroyal_",,2,60
"x190329350","Hematites04",,2,60
"x1338185332785893379","CRAS58351066",,3,61
"x1260207293544706048","JLac88692261",,2,61
"x1344068000","ArthurVostok",,3,63
"x1183643735097335808","MERCIERjeanjac2",,2,63
"x133641384","Mogalfor",,2,65
"x1318880256422543360","BryereL",,2,63
"x858573246400274432","MaitreChicot",,2,63
"x1313595363388002304","ChevalTroyes",,2,71
"x1274310997130559488","BernadetteReine",,2,64
"x22376537","PHBonte",,0,65
"x3589410197","LamborneCarlos",,2,65
"x1566687199","lesinfosvideos",,2,66
"x525794698","TrxBen",,2,66
"x572718164","CestPasBrillant",,4,69
"x1516438818","LaurentMorino",,2,67
"x830343120856502273","Ragond1fr",,2,67
"x244149321","DCFreespiritDC",,-17,70
"x1209484037573791744","NATLY12533573",,2,68
"x27648738","AlexOuhadi",,2,69
"x830933905","corsair31900",,-2,71
"x1343373801678106626","raindrillfever",,2,69
"x286284793","SimonRichard1",,4,76
"x1195084056372887553","ayoub_ahidar",,-1,70
"x1296327230801489920","Bell0682794751",,2,70
"x1057179022466138112","Tony45993621",,2,70
"x848288863357423616","Cochet03441677",,2,71
"x3661895301","zabdoul59",,3,71
"x1081285188582285313","Olivier_S_Lyon",,3,72
"x1313028146535501825","fredericpagnol",,2,73
"x2799905348","yos854",,2,73
"x1157221457296015361","EastwoodClint7",,2,74
"x771954941376299008","Pumpkin_Diaries",,2,74
"x2305539560","PicVertHaineux",,2,76
"x962262683784548352","Joliot576",,-6,79
"x908716814846369792","SicTransit74",,2,76
"x101791942","Maldonato7",,3,89
"x1103628130361790466","CyprienEtaix",,2,76
"x882925977164230656","MokhtarFrancois",,2,77
"x1287410664391299073","BorackBrr",,2,77
"x2683881079","majobrs",,2,78
"x1316223428","rosecast5",,3,78
"x1647373452","lauradecly",,2,80
"x1243136947784204288","Quand_il_y_en_a",,2,81
"x1279764543628095489","AnnMacleary",,1,109
"x844182076651966464","jean2florette",,2,81
"x2974348463","BretagneHP",,2,81
"x1251991184442089473","Vincent09283717",,2,82
"x1308731025992945665","SauvageMarmotte",,2,82
"x1024184636077993984","Philippe57700",,2,82
"x150243274","marcalsuper",,2,83
"x1287800908638760966","PalaczMarc",,3,99
"x1243149920288325632","Gilles2Retz",,2,84
"x1125699553397747712","DorylisK",,2,85
"x1262466794096377860","congokisasa",,2,85
"x3291330742","clotaire79",,-15,87
"x953991289460219904","duplouy_serge",,2,86
"x2412277062","vblanche2",,2,87
"x43505168","Oobja",,2,90
"x1326279646623789058","VoyageuseLibre",,2,88
"x1081967619673128961","INS54084756",,2,88
"x3372738089","SamalehySamaleh",,2,89
"x1328954801514799107","AlexCine5",,2,90
"x4252045456","josEphhello34",,8,95
"x1290995229047349248","Tibbbzzz",,2,91
"x889606510854238208","AdvudiaAvdudia",,2,93
"x1255236488549277698","Non_MaisDisDonc",,2,93
"x1287089270772117507","DupuisStephane6",,3,94
"x993002106595500032","hommeravager",,2,94
"x3232816700","LoveVinylPrint",,3,94
"x1243241087357063169","emiliozzzzzz",,4,95
"x1314490368021463041","StephaneMunck",,4,94
"x1244647950560768000","techcien",,2,95
"x1241374383853142017","HeidiUne",,2,95
"x1306689634546708480","SAutodidacte",,3,96
"x531670527","Misen_",,3,98
"x1308697836217872385","cheyenne5788",,2,96
"x1362603150","Jepsa57",,1,98
"x918053952603729921","etcheverry01",,2,97
"x1440886308","Yayou3131",,1,97
"x632807577","Changoku1804",,2,98
"x856211293660995584","Zepatch1",,2,98
"x1271818422339489792","IlCavaliere20",,3,98
"x3156251928","_Symao",,2,99
"x1195733911365652486","CuringsM",,4,138
"x873249054460968961","lana_k17",,2,100
"x326218910","Pacha59",,2,102
"x2944096395","AkoucheNarima",,2,102
"x1247531830577754120","chdigg1",,2,102
"x594714470","jeangordi",,2,102
"x18446501","venries",,2,103
"x1345073451942477830","JulietteKyoko",,3,104
"x1351523003142709253","none20_la",,2,105
"x1030501775529455616","RemarqueUne",,2,106
"x394498592","sammedisam",,2,106
"x319038326","edw_tweet",,2,130
"x163982800","Brzustowski",,3,112
"x1241521105711611909","Enanny77",,2,108
"x171630388","Denis_Faust",,2,108
"x835260143675768832","jbrcht",,2,108
"x1315397798192467971","libertedepense4",,2,110
"x1239959148441239554","MahFranois3",,-7,110
"x2166269123","rodolphrsc",,3,111
"x254546733","Nikolay1945",,2,111
"x3196168845","Alain_Chomik",,2,112
"x1229874702291816448","Dansmatete2",,2,112
"x1319212628254883841","LughSpear",,2,112
"x161070041","Whisper117s",,2,113
"x1305613227842310145","DAmatoArmelle",,4,121
"x1252679104278736902","casse_museau",,2,113
"x3252443774","Tuepere",,2,113
"x1101929547329667077","JoelGelanor",,2,113
"x795025793378385920","berline_71",,2,114
"x608489546","dogo338",,2,116
"x1239246251738255369","roseble67640876",,2,117
"x2722001826","Arielle3f",,2,119
"x1036146690787618817","BenyounesBeyadh",,2,120
"x1215681138380943360","eurochestii",,4,120
"x2845721483","catalanenb",,4,120
"x1242864071210422272","AlainPorti",,-4,125
"x1188908435166904324","dom19876469",,2,120
"x1250064828124794882","Alex6twi",,4,121
"x134470267","broussej",,2,121
"x1390006508","dOLEACLaurent",,2,123
"x1314845426319794176","Ilir13100",,1,124
"x1201923092123127808","FlyingBlue_75",,2,124
"x1237660413069852673","Murmeltiere1",,3,126
"x837801839542341632","Ciaobella12321",,-1,124
"x1044075836","BumbleJoke",,2,124
"x780723287701676032","LoveIsAHoax6_7",,2,125
"x3090774065","ZigfriedWalters",,4,128
"x2971706583","NoelleMuny",,-4,127
"x3379960067","stef27552004",,-1,127
"x927180771797995522","victor_crypto75",,2,127
"x2286139249","Phenomena_mw",,1,128
"x2194221613","GeorgeProfonde3",,6,142
"x1178528838256660480","nryunus1",,6,131
"x1337317919089438724","bienvenucharle4",,2,132
"x2353808270","lacavernemythe",,-5,330
"x1201475119887065088","AfricanewsZe",,2,134
"x3225820954","flohh42",,3,137
"x399433122","EvePir13",,2,139
"x1270454786899533824","AninaZorba",,2,139
"x1449051097","PierreLouis85",,2,140
"x80037999","toshikimh",,2,141
"x937721589767995392","Christi67748210",,2,141
"x1311751587044429826","Marie34857775",,2,142
"x3304616242","BarrangeDe",,2,144
"x877404534","Doc_Mouh",,1,144
"x3408670169","ma7hieulesage",,2,145
"x1220748412875878400","MononIperson",,2,157
"x1233800502632210434","StephaneL_VG",,0,148
"x1346895259733782528","bibiz56296589",,-1,149
"x1074938493762191361","cyprien_arthur",,3,150
"x215712018","Fontanieu",,-2,167
"x981103538846752768","Combatfranc",,2,151
"x2925697487","MaliaRibichini",,2,152
"x1061335672118829056","LaugelCeline",,2,152
